symbol,name,reportDate,fiscalDateEnding,estimate,currency
INTZ,Intrusion Inc,3/4/2024,12/31/2023,-0.11,USD
INTZ,Intrusion Inc,5/9/2024,3/31/2024,-0.1,USD
INUV,Inuvo Inc,3/7/2024,12/31/2023,-0.01,USD
INUV,Inuvo Inc,5/2/2024,3/31/2024,-0.02,USD
INVA,Innoviva Inc,2/26/2024,12/31/2023,0.23,USD
INVA,Innoviva Inc,5/7/2024,3/31/2024,0.23,USD
INVE,Identiv Inc,2/29/2024,12/31/2023,-0.03,USD
INVE,Identiv Inc,5/2/2024,3/31/2024,-0.07,USD
INVH,Invitation Homes Inc,4/29/2024,3/31/2024,0.18,USD
INVI,INVI,2/28/2024,12/31/2023,0,USD
INVO,INVO Bioscience Inc,3/28/2024,12/31/2023,,USD
INVO,INVO Bioscience Inc,5/13/2024,3/31/2024,,USD
INVU,INVU,3/29/2024,12/31/2023,,USD
INVU,INVU,5/10/2024,3/31/2024,,USD
INVZ,Innoviz Technologies Ltd,2/28/2024,12/31/2023,-0.18,USD
INVZ,Innoviz Technologies Ltd,5/15/2024,3/31/2024,-0.21,USD
INXDF,INXDF,3/29/2024,12/31/2023,,USD
INXDF,INXDF,5/14/2024,3/31/2024,,USD
INXSF,INXSF,4/4/2024,3/31/2024,,USD
INZY,Inozyme Pharma Inc,3/20/2024,12/31/2023,-0.32,USD
INZY,Inozyme Pharma Inc,5/7/2024,3/31/2024,-0.36,USD
IOBT,IO Biotech Inc,3/28/2024,12/31/2023,-0.3525,USD
IOBT,IO Biotech Inc,5/13/2024,3/31/2024,-0.32,USD
IONM,Assure Holdings Corp,4/1/2024,3/31/2024,,USD
IONQ,IonQ Inc,2/28/2024,12/31/2023,-0.2,USD
IONQ,IonQ Inc,5/9/2024,3/31/2024,-0.1925,USD
IONR,ioneer Ltd,2/29/2024,12/31/2023,0,USD
IONS,Ionis Pharmaceuticals Inc,5/1/2024,3/31/2024,-0.9493,USD
IOR,Income Opportunity Realty Investors Inc,3/21/2024,12/31/2023,,USD
IOR,Income Opportunity Realty Investors Inc,5/9/2024,3/31/2024,,USD
IOSP,Innospec Inc,5/1/2024,3/31/2024,1.64,USD
IOT,Samsara Inc - Class A,3/7/2024,1/31/2024,0.03,USD
IOVA,Iovance Biotherapeutics Inc,2/26/2024,12/31/2023,-0.43,USD
IOVA,Iovance Biotherapeutics Inc,5/7/2024,3/31/2024,-0.3625,USD
IP,International Paper Company,4/25/2024,3/31/2024,0.21,USD
IPAR,Inter Parfums Inc,2/27/2024,12/31/2023,0.38,USD
IPAR,Inter Parfums Inc,5/6/2024,3/31/2024,1.66,USD
IPCFF,IPCFF,4/30/2024,3/31/2024,,USD
IPCIF,IPCIF,4/15/2024,2/29/2024,0,USD
IPDN,Professional Diversity Network Inc,3/29/2024,12/31/2023,,USD
IPDN,Professional Diversity Network Inc,5/13/2024,3/31/2024,,USD
IPG,Interpublic Group Of Cos. Inc,4/25/2024,3/31/2024,0.35,USD
IPGP,IPG Photonics Corp,4/30/2024,3/31/2024,0.49,USD
IPI,Intrepid Potash Inc,3/4/2024,12/31/2023,-0.06,USD
IPI,Intrepid Potash Inc,5/1/2024,3/31/2024,0.3565,USD
IPIC,IPIC,3/13/2024,12/31/2023,0,USD
IPIX,IPIX,5/10/2024,3/31/2024,,USD
IPLY,IPLY,3/5/2024,12/31/2023,0,USD
IPOAF,IPOAF,2/27/2024,12/31/2023,0.05,USD
IPOAF,IPOAF,5/1/2024,3/31/2024,0.19,USD
IPOOF,IPOOF,3/13/2024,12/31/2023,,USD
IPOOF,IPOOF,5/10/2024,3/31/2024,,USD
IPSC,Century Therapeutics Inc,3/14/2024,12/31/2023,-0.57,USD
IPSC,Century Therapeutics Inc,5/13/2024,3/31/2024,-0.6225,USD
IPSI,IPSI,5/10/2024,3/31/2024,,USD
IPSID,IPSID,5/10/2024,3/31/2024,,USD
IPVF,IPVF,5/16/2024,3/31/2024,,USD
IPW,iPower Inc,5/16/2024,3/31/2024,-0.06,USD
IPWR,Ideal Power Inc,2/29/2024,12/31/2023,-0.42,USD
IPWR,Ideal Power Inc,5/2/2024,3/31/2024,-0.46,USD
IQI,Invesco Quality Municipal Income Trust,5/1/2024,4/30/2024,,USD
IQST,IQST,4/15/2024,3/31/2024,,USD
IQV,IQVIA Holdings Inc,4/25/2024,3/31/2024,2.5,USD
IR,Ingersoll-Rand Inc,5/1/2024,3/31/2024,0.69,USD
IRBT,Irobot Corp,5/7/2024,3/31/2024,-1.21,USD
IRDM,Iridium Communications Inc,4/18/2024,3/31/2024,0.1,USD
IRIX,IRIDEX Corp,3/7/2024,12/31/2023,-0.05,USD
IRIX,IRIDEX Corp,5/9/2024,3/31/2024,-0.115,USD
IRLTY,IRLTY,3/28/2024,12/31/2023,0,USD
IRM,Iron Mountain Inc,2/22/2024,12/31/2023,0.45,USD
IRM,Iron Mountain Inc,5/2/2024,3/31/2024,0.4067,USD
IRMD,Iradimed Corp,5/2/2024,3/31/2024,0.36,USD
IRME,IRME,2/28/2024,12/31/2023,-0.02,USD
IRNT,IRNT,4/29/2024,3/31/2024,-0.1233,USD
IRNTQ,IRNTQ,4/29/2024,3/31/2024,,USD
IRNTQ,IRNTQ,4/29/2024,1/31/2024,-0.1233,USD
IRNTQ,IRNTQ,5/14/2024,4/30/2024,-0.33,USD
IRON,Disc Medicine Inc,3/29/2024,12/31/2023,-0.78,USD
IRON,Disc Medicine Inc,5/13/2024,3/31/2024,,USD
IROQ,IF Bancorp Inc,4/25/2024,3/31/2024,,USD
IRT,Independence Realty Trust Inc,4/24/2024,3/31/2024,0.12,USD
IRTC,iRhythm Technologies Inc,2/22/2024,12/31/2023,-0.6,USD
IRTC,iRhythm Technologies Inc,5/2/2024,3/31/2024,-0.6995,USD
IRWD,Ironwood Pharmaceuticals Inc - Class A,5/2/2024,3/31/2024,0.15,USD
ISBA,ISBA,4/18/2024,3/31/2024,0.66,USD
ISCO,ISCO,4/9/2024,3/31/2024,0,USD
ISDCF,ISDCF,3/14/2024,12/31/2023,0,USD
ISDCF,ISDCF,4/18/2024,3/31/2024,0,USD
ISDR,Issuer Direct Corp,2/29/2024,12/31/2023,0.26,USD
ISDR,Issuer Direct Corp,5/3/2024,3/31/2024,0.29,USD
ISEE,ISEE,2/28/2024,12/31/2023,,USD
ISEE,ISEE,5/8/2024,3/31/2024,,USD
ISEYF,ISEYF,4/18/2024,3/31/2024,,USD
ISGN,ISGN,2/28/2024,12/31/2023,0,USD
ISGN,ISGN,5/13/2024,3/31/2024,0,USD
ISIG,ISIG,3/4/2024,12/31/2023,,USD
ISIG,ISIG,5/7/2024,3/31/2024,,USD
ISPC,iSpecimen Inc,3/12/2024,12/31/2023,-0.24,USD
ISPC,iSpecimen Inc,5/2/2024,3/31/2024,-0.28,USD
ISPO,Inspirato Incorporated - Class A,3/5/2024,12/31/2023,-3.66,USD
ISPO,Inspirato Incorporated - Class A,5/6/2024,3/31/2024,,USD
ISPR,Ispire Technology Inc,5/14/2024,3/31/2024,0.02,USD
ISRG,Intuitive Surgical Inc,4/16/2024,3/31/2024,1.41,USD
ISRJF,ISRJF,4/28/2024,3/31/2024,,USD
ISSC,Innovative Solutions And Support Inc,5/6/2024,3/31/2024,0.11,USD
ISTR,Investar Holding Corp,4/18/2024,3/31/2024,0.24,USD
ISUN,iSun Inc,3/28/2024,12/31/2023,-0.04,USD
ISUN,iSun Inc,5/13/2024,3/31/2024,0.01,USD
IT,Gartner Inc,4/30/2024,3/31/2024,2.52,USD
ITCI,Intra-Cellular Therapies Inc,2/22/2024,12/31/2023,-0.44,USD
ITCI,Intra-Cellular Therapies Inc,5/2/2024,3/31/2024,-0.34,USD
ITGR,Integer Holdings Corp,4/25/2024,3/31/2024,1.13,USD
ITHUF,ITHUF,3/27/2024,12/31/2023,,USD
ITHUF,ITHUF,5/13/2024,3/31/2024,,USD
ITIC,Investors Title Company,5/3/2024,3/31/2024,,USD
ITMSF,ITMSF,3/26/2024,12/31/2023,,USD
ITMSF,ITMSF,5/6/2024,3/31/2024,,USD
ITOS,ITeos Therapeutics Inc,3/13/2024,12/31/2023,-1.03,USD
ITOS,ITeos Therapeutics Inc,5/8/2024,3/31/2024,-1.12,USD
ITOX,ITOX,4/24/2024,3/31/2024,,USD
ITP,IT Tech Packaging Inc,3/22/2024,12/31/2023,,USD
ITP,IT Tech Packaging Inc,5/9/2024,3/31/2024,,USD
ITRI,Itron Inc,2/26/2024,12/31/2023,0.75,USD
ITRI,Itron Inc,5/2/2024,3/31/2024,0.5538,USD
ITRM,Iterum Therapeutics Plc,3/14/2024,12/31/2023,-0.93,USD
ITRM,Iterum Therapeutics Plc,5/10/2024,3/31/2024,-0.85,USD
ITRN,Ituran Location And Control Ltd,2/29/2024,12/31/2023,0.6,USD
ITRN,Ituran Location And Control Ltd,5/22/2024,3/31/2024,0.616,USD
ITT,ITT Inc,5/2/2024,3/31/2024,1.34,USD
ITW,Illinois Tool Works Inc,4/30/2024,3/31/2024,2.36,USD
IVAC,Intevac Inc,5/1/2024,3/31/2024,-0.17,USD
IVCRQ,IVCRQ,4/12/2024,3/31/2024,,USD
IVDA,Iveda Solutions Inc,3/31/2024,12/31/2023,0.04,USD
IVDA,Iveda Solutions Inc,5/15/2024,3/31/2024,-0.02,USD
IVPAF,IVPAF,2/26/2024,12/31/2023,0.0953,USD
IVPAF,IVPAF,5/1/2024,3/31/2024,0.0931,USD
IVR,Invesco Mortgage Capital Inc,2/22/2024,12/31/2023,1.18,USD
IVR,Invesco Mortgage Capital Inc,5/7/2024,3/31/2024,1.12,USD
IVRN,IVRN,2/28/2024,12/31/2023,0,USD
IVRN,IVRN,5/8/2024,3/31/2024,,USD
IVT,InvenTrust Properties Corp,4/25/2024,3/31/2024,-0.01,USD
IVVD,Invivyd Inc,3/27/2024,12/31/2023,-0.435,USD
IVVD,Invivyd Inc,5/10/2024,3/31/2024,-0.38,USD
IVZ,Invesco Ltd,4/23/2024,3/31/2024,0.38,USD
IWSH,IWSH,3/25/2024,12/31/2023,,USD
IWSH,IWSH,5/13/2024,3/31/2024,,USD
IWSY,IWSY,2/28/2024,12/31/2023,0,USD
IZEA,IZEA Worldwide Inc,3/28/2024,12/31/2023,-0.07,USD
IZEA,IZEA Worldwide Inc,5/13/2024,3/31/2024,,USD
IZOZF,IZOZF,3/31/2024,1/31/2024,,USD
J,Jacobs Solutions Inc,5/7/2024,3/31/2024,1.91,USD
JACK,Jack In The Box Inc,5/15/2024,3/31/2024,1.48,USD
JAGGF,JAGGF,3/28/2024,12/31/2023,0.01,USD
JAGGF,JAGGF,5/13/2024,3/31/2024,0.05,USD
JAGX,Jaguar Health Inc,3/22/2024,12/31/2023,,USD
JAGX,Jaguar Health Inc,5/13/2024,3/31/2024,,USD
JAKK,Jakks Pacific Inc,2/29/2024,12/31/2023,-0.85,USD
JAKK,Jakks Pacific Inc,4/25/2024,3/31/2024,-0.22,USD
JAMF,Jamf Holding Corp,2/27/2024,12/31/2023,0.12,USD
JAMF,Jamf Holding Corp,5/2/2024,3/31/2024,0.0831,USD
JAMN,JAMN,4/3/2024,1/31/2024,0,USD
JAN,JanOne Inc,2/28/2024,12/31/2023,0,USD
JAN,JanOne Inc,4/17/2024,3/31/2024,,USD
JANX,Janux Therapeutics Inc,3/10/2024,12/31/2023,-0.41,USD
JANX,Janux Therapeutics Inc,5/10/2024,3/31/2024,-0.4025,USD
JAZZ,Jazz Pharmaceuticals plc,2/28/2024,12/31/2023,5.18,USD
JAZZ,Jazz Pharmaceuticals plc,5/7/2024,3/31/2024,4.35,USD
JBGS,JBG SMITH Properties,5/7/2024,3/31/2024,,USD
JBHT,J.B. Hunt Transport Services Inc,4/15/2024,3/31/2024,1.62,USD
JBI,Janus International Group Inc - Class A,2/28/2024,12/31/2023,0.26,USD
JBI,Janus International Group Inc - Class A,5/9/2024,3/31/2024,0.2185,USD
JBL,Jabil Inc,3/14/2024,2/29/2024,1.69,USD
JBLU,Jetblue Airways Corp,4/23/2024,3/31/2024,-0.53,USD
JBSS,Sanfilippo (John B.) & Son Inc,4/30/2024,3/31/2024,1.41,USD
JBT,John Bean Technologies Corp,4/23/2024,3/31/2024,0.8633,USD
JCI,Johnson Controls International plc,5/3/2024,3/31/2024,0.75,USD
JCTCF,Jewett-Cameron Trading Co. Ltd,4/11/2024,2/29/2024,,USD
JECFF,JECFF,4/29/2024,3/31/2024,,USD
JELD,JELD-WEN Holding Inc,5/6/2024,3/31/2024,0.2,USD
JERT,JERT,2/28/2024,12/31/2023,0,USD
JERT,JERT,5/14/2024,3/31/2024,0,USD
JERTQ,JERTQ,2/28/2024,12/31/2023,0,USD
JERTQ,JERTQ,5/14/2024,3/31/2024,0,USD
JETMF,JETMF,3/6/2024,12/31/2023,0,USD
JETMF,JETMF,4/26/2024,3/31/2024,0,USD
JFBC,JFBC,5/7/2024,3/31/2024,,USD
JGLDF,JGLDF,4/25/2024,3/31/2024,,USD
JHG,Janus Henderson Group plc,5/1/2024,3/31/2024,0.62,USD
JHX,James Hardie Industries plc,5/20/2024,3/31/2024,0.408,USD
JILL,J.Jill Inc,3/12/2024,1/31/2024,0.01,USD
JINFF,JINFF,3/28/2024,12/31/2023,,USD
JINFF,JINFF,5/14/2024,3/31/2024,,USD
JJSF,J&J Snack Foods Corp,4/29/2024,3/31/2024,0.62,USD
JKHY,Jack Henry & Associates Inc,4/30/2024,3/31/2024,1.17,USD
JKSM,JKSM,4/17/2024,3/31/2024,,USD
JLL,Jones Lang Lasalle Inc,2/27/2024,12/31/2023,3.74,USD
JLL,Jones Lang Lasalle Inc,5/2/2024,3/31/2024,1.01,USD
JLMC,JLMC,3/18/2024,1/31/2024,0,USD
JMIA,Jumia Technologies Ag,5/21/2024,3/31/2024,,USD
JMPHF,JMPHF,4/30/2024,3/31/2024,,USD
JNCE,JNCE,3/8/2024,12/31/2023,,USD
JNJ,Johnson & Johnson,4/16/2024,3/31/2024,2.63,USD
JNPR,Juniper Networks Inc,4/23/2024,3/31/2024,0.4,USD
JOAN,JOANN Inc,3/21/2024,1/31/2024,0.49,USD
JOB,GEE Group Inc,5/13/2024,3/31/2024,0.01,USD
JOBY,Joby Aviation Inc,5/9/2024,3/31/2024,-0.1765,USD
JOE,St. Joe Company,4/24/2024,3/31/2024,,USD
JOUT,Johnson Outdoors Inc - Class A,5/3/2024,3/31/2024,1.12,USD
JPM,JPMorgan Chase & Company,4/12/2024,3/31/2024,4.28,USD
JRJCY,JRJCY,2/28/2024,12/31/2023,0,USD
JRJRQ,JRJRQ,2/28/2024,12/31/2023,0,USD
JRNGF,JRNGF,3/6/2024,12/31/2023,,USD
JRNGF,JRNGF,5/7/2024,3/31/2024,,USD
JRSS,JRSS,4/14/2024,3/31/2024,,USD
JRSSD,JRSSD,4/14/2024,3/31/2024,,USD
JRVMF,JRVMF,3/7/2024,12/31/2023,-0.0072,USD
JRVMF,JRVMF,5/10/2024,3/31/2024,0,USD
JRVR,James River Group Holdings Ltd,2/28/2024,12/31/2023,0.44,USD
JRVR,James River Group Holdings Ltd,4/30/2024,3/31/2024,0.4673,USD
JSDA,JSDA,3/7/2024,12/31/2023,,USD
JSDA,JSDA,5/2/2024,3/31/2024,,USD
JSPR,Jasper Therapeutics Inc,3/6/2024,12/31/2023,-1.59,USD
JSPR,Jasper Therapeutics Inc,5/10/2024,3/31/2024,-1.45,USD
JUVF,JUVF,4/23/2024,3/31/2024,,USD
JWN,Nordstrom Inc,3/5/2024,1/31/2024,0.86,USD
JXN,Jackson Financial Inc - Class A,5/7/2024,3/31/2024,3.8,USD
JYNT,Joint Corp,3/7/2024,12/31/2023,0.01,USD
JYNT,Joint Corp,5/2/2024,3/31/2024,-0.005,USD
K,Kellanova Company,5/2/2024,3/31/2024,0.86,USD
KA,Kineta Inc,3/29/2024,12/31/2023,-0.26,USD
KA,Kineta Inc,5/9/2024,3/31/2024,,USD
KALA,Kala Pharmaceuticals Inc,3/1/2024,12/31/2023,-3.62,USD
KALA,Kala Pharmaceuticals Inc,5/7/2024,3/31/2024,,USD
KALRQ,KALRQ,2/28/2024,12/31/2023,-17.8,USD
KALU,Kaiser Aluminum Corp,4/24/2024,3/31/2024,0.6367,USD
KALV,KalVista Pharmaceuticals Inc,3/7/2024,1/31/2024,-0.77,USD
KAMN,Kaman Corp,4/30/2024,3/31/2024,0.155,USD
KAR,Openlane Inc,4/30/2024,3/31/2024,0.1836,USD
KASHF,KASHF,4/28/2024,3/31/2024,,USD
KAYS,KAYS,4/26/2024,3/31/2024,,USD
KBAL,KBAL,5/2/2024,3/31/2024,,USD
KBH,KB Home,3/20/2024,2/29/2024,1.57,USD
KBLB,KBLB,3/27/2024,12/31/2023,,USD
KBLB,KBLB,5/10/2024,3/31/2024,,USD
KBNT,KBNT,3/27/2024,12/31/2023,-0.12,USD
KBNT,KBNT,5/20/2024,3/31/2024,,USD
KBR,KBR Inc,4/29/2024,3/31/2024,0.7314,USD
KCLI,KCLI,3/4/2024,12/31/2023,,USD
KCLI,KCLI,4/26/2024,3/31/2024,,USD
KD,Kyndryl Holdings Inc,5/1/2024,3/31/2024,-0.17,USD
KDAGF,KDAGF,3/22/2024,1/31/2024,,USD
KDCCF,KDCCF,4/19/2024,3/31/2024,,USD
KDNY,KDNY,2/26/2024,12/31/2023,,USD
KDNY,KDNY,5/7/2024,3/31/2024,,USD
KDOZF,KDOZF,4/15/2024,3/31/2024,,USD
KDP,Keurig Dr Pepper Inc,2/22/2024,12/31/2023,0.54,USD
KDP,Keurig Dr Pepper Inc,4/25/2024,3/31/2024,0.3594,USD
KE,Kimball Electronics Inc,5/2/2024,3/31/2024,0.4,USD
KEGX,KEGX,3/13/2024,12/31/2023,0,USD
KEGX,KEGX,5/16/2024,3/31/2024,0,USD
KELYA,Kelly Services Inc - Class A,5/9/2024,3/31/2024,0.4,USD
KELYB,Kelly Services Inc - Class B,5/9/2024,3/31/2024,0.32,USD
KEN,Kenon Holdings Ltd,3/28/2024,12/31/2023,,USD
KEQU,Kewaunee Scientific Corporation,3/6/2024,1/31/2024,,USD
KEWL,KEWL,3/29/2024,12/31/2023,,USD
KEX,Kirby Corp,4/25/2024,3/31/2024,0.97,USD
KEY,Keycorp,4/18/2024,3/31/2024,0.23,USD
KEYS,Keysight Technologies Inc,5/14/2024,4/30/2024,1.59,USD
KEYUF,KEYUF,5/7/2024,3/31/2024,,USD
KFFB,Kentucky First Federal Bancorp,5/1/2024,3/31/2024,,USD
KFRC,Kforce Inc,5/6/2024,3/31/2024,0.58,USD
KFS,Kingsway Financial Services Inc,3/6/2024,12/31/2023,,USD
KFS,Kingsway Financial Services Inc,5/7/2024,3/31/2024,,USD
KFY,Korn Ferry,3/6/2024,1/31/2024,0.99,USD
KGC,Kinross Gold Corp,5/7/2024,3/31/2024,0.06,USD
KGEI,Kolibri Global Energy Inc,3/13/2024,12/31/2023,0.51,USD
KGEI,Kolibri Global Energy Inc,5/2/2024,3/31/2024,0.32,USD
KGEIF,KGEIF,3/13/2024,12/31/2023,0.51,USD
KGEIF,KGEIF,5/2/2024,3/31/2024,0.32,USD
KGJI,KGJI,2/28/2024,12/31/2023,0,USD
KGS,Kodiak Gas Services Inc,2/28/2024,12/31/2023,0.27,USD
KHC,Kraft Heinz Company,5/1/2024,3/31/2024,0.69,USD
KHOTF,KHOTF,5/2/2024,3/31/2024,0.0112,USD
KIDS,OrthoPediatrics Corp,2/26/2024,12/31/2023,-0.28,USD
KIDS,OrthoPediatrics Corp,4/29/2024,3/31/2024,-0.351,USD
KIM,Kimco Realty Corporation,4/25/2024,3/31/2024,0.1755,USD
KIND,Nextdoor Holdings Inc - Class A,2/27/2024,12/31/2023,-0.1,USD
KIND,Nextdoor Holdings Inc - Class A,5/7/2024,3/31/2024,-0.0767,USD
KINS,Kingstone Cos. Inc,3/28/2024,12/31/2023,-0.08,USD
KINS,Kingstone Cos. Inc,5/9/2024,3/31/2024,-0.16,USD
KIQ,Kelso Technologies Inc,3/28/2024,12/31/2023,,USD
KIQ,Kelso Technologies Inc,5/9/2024,3/31/2024,,USD
KIRK,Kirkland`s Inc,4/2/2024,1/31/2024,0.42,USD
KITT,Nauticus Robotics Inc,3/28/2024,12/31/2023,-0.14,USD
KITT,Nauticus Robotics Inc,5/15/2024,3/31/2024,-0.04,USD
KKR,KKR & Co. Inc,5/6/2024,3/31/2024,1.09,USD
KLAC,KLA Corp,4/24/2024,3/31/2024,5.31,USD
KLDI,KLDI,3/13/2024,12/31/2023,,USD
KLDI,KLDI,5/8/2024,3/31/2024,,USD
KLIC,Kulicke & Soffa Industries Inc,5/1/2024,3/31/2024,0.24,USD
KLNG,KLNG,3/28/2024,12/31/2023,,USD
KLNG,KLNG,5/9/2024,3/31/2024,,USD
KLR,KLR,5/8/2024,3/31/2024,,USD
KLTR,Kaltura Inc,2/22/2024,12/31/2023,-0.03,USD
KLTR,Kaltura Inc,5/6/2024,3/31/2024,-0.0184,USD
KLXE,KLX Energy Services Holdings Inc,3/6/2024,1/31/2024,0.32,USD
KLXE,KLX Energy Services Holdings Inc,5/8/2024,4/30/2024,0.33,USD
KMB,Kimberly-Clark Corp,4/23/2024,3/31/2024,1.61,USD
KMDA,Kamada Ltd,3/13/2024,12/31/2023,0.05,USD
KMDA,Kamada Ltd,5/22/2024,3/31/2024,,USD
KMGLF,KMGLF,4/25/2024,3/31/2024,,USD
KMI,Kinder Morgan Inc - Class P,4/17/2024,3/31/2024,0.35,USD
KMMPF,KMMPF,5/1/2024,3/31/2024,,USD
KMPH,KMPH,3/5/2024,12/31/2023,,USD
KMPR,Kemper Corporation,5/6/2024,3/31/2024,0.87,USD
KMT,Kennametal Inc,4/29/2024,3/31/2024,0.31,USD
KMX,Carmax Inc,4/11/2024,2/29/2024,0.47,USD
KN,Knowles Corp,4/25/2024,3/31/2024,0.18,USD
KNDI,Kandi Technologies Group Inc,3/13/2024,12/31/2023,,USD
KNDI,Kandi Technologies Group Inc,5/8/2024,3/31/2024,,USD
KNOP,KNOT Offshore Partners LP,2/27/2024,12/31/2023,0.05,USD
KNOS,KNOS,5/17/2024,3/31/2024,0,USD
KNSA,Kiniksa Pharmaceuticals Ltd - Class A,2/26/2024,12/31/2023,-0.14,USD
KNSA,Kiniksa Pharmaceuticals Ltd - Class A,4/30/2024,3/31/2024,-0.18,USD
KNSL,Kinsale Capital Group Inc,4/25/2024,3/31/2024,3.28,USD
KNTE,Kinnate Biopharma Inc,3/13/2024,12/31/2023,-0.45,USD
KNTE,Kinnate Biopharma Inc,5/9/2024,3/31/2024,-0.382,USD
KNTK,Kinetik Holdings Inc - Class A,2/28/2024,12/31/2023,0.47,USD
KNTK,Kinetik Holdings Inc - Class A,5/1/2024,3/31/2024,0.4846,USD
KNTNF,KNTNF,3/28/2024,12/31/2023,0.0714,USD
KNTNF,KNTNF,5/13/2024,3/31/2024,0.056,USD
KNW,Know Labs Inc,5/13/2024,3/31/2024,,USD
KNX,Knight-Swift Transportation Holdings Inc - Class A,4/18/2024,3/31/2024,0.38,USD
KO,Coca-Cola Company,4/22/2024,3/31/2024,0.7,USD
KOD,Kodiak Sciences Inc,3/26/2024,12/31/2023,-0.77,USD
KOD,Kodiak Sciences Inc,5/13/2024,3/31/2024,-0.7499,USD
KODK,Eastman Kodak Company,3/14/2024,12/31/2023,,USD
KODK,Eastman Kodak Company,5/7/2024,3/31/2024,,USD
KOP,Koppers Holdings Inc,2/28/2024,12/31/2023,0.7,USD
KOP,Koppers Holdings Inc,5/3/2024,3/31/2024,1.25,USD
KOPN,Kopin Corp,3/12/2024,12/31/2023,-0.02,USD
KOPN,Kopin Corp,5/9/2024,3/31/2024,-0.02,USD
KORE,Kore Group Holdings Inc,3/11/2024,12/31/2023,-0.05,USD
KORE,Kore Group Holdings Inc,5/6/2024,3/31/2024,-0.1033,USD
KOS,Kosmos Energy Ltd,2/26/2024,12/31/2023,0.23,USD
KOS,Kosmos Energy Ltd,5/7/2024,3/31/2024,0.1946,USD
KOSS,Koss Corp,5/9/2024,3/31/2024,,USD
KPIFF,KPIFF,3/27/2024,1/31/2024,,USD
KPLT,Katapult Holdings Inc,5/9/2024,3/31/2024,,USD
KPRX,Kiora Pharmaceuticals Inc,3/21/2024,12/31/2023,-0.42,USD
KPRX,Kiora Pharmaceuticals Inc,5/7/2024,3/31/2024,,USD
KPTI,Karyopharm Therapeutics Inc,5/2/2024,3/31/2024,-0.25,USD
KR,Kroger Company,2/29/2024,11/30/2023,1.13,USD
KR,Kroger Company,3/7/2024,2/29/2024,1.13,USD
KRBP,Kiromic BioPharma Inc,4/15/2024,3/31/2024,,USD
KRC,Kilroy Realty Corp,4/24/2024,3/31/2024,0.48,USD
KREF,KKR Real Estate Finance Trust Inc,4/22/2024,3/31/2024,0.38,USD
KRG,Kite Realty Group Trust,4/29/2024,3/31/2024,0.02,USD
KRKNF,KRKNF,4/29/2024,3/31/2024,,USD
KRLCF,KRLCF,4/24/2024,3/31/2024,,USD
KRMD,KORU Medical Systems Inc,3/6/2024,12/31/2023,-0.0433,USD
KRMD,KORU Medical Systems Inc,5/2/2024,3/31/2024,-0.0425,USD
KRNL,Kernel Group Holdings Inc - Class A,2/26/2024,12/31/2023,,USD
KRNL,Kernel Group Holdings Inc - Class A,5/6/2024,3/31/2024,,USD
KRNT,Kornit Digital Ltd,5/8/2024,3/31/2024,-0.13,USD
KRNY,Kearny Financial Corp,4/25/2024,3/31/2024,0.1,USD
KRO,Kronos Worldwide Inc,3/6/2024,12/31/2023,-0.14,USD
KRO,Kronos Worldwide Inc,5/1/2024,3/31/2024,-0.078,USD
KRON,Kronos Bio Inc,3/13/2024,12/31/2023,-0.52,USD
KRON,Kronos Bio Inc,5/8/2024,3/31/2024,-0.4875,USD
KROS,Keros Therapeutics Inc,3/1/2024,12/31/2023,-1.37,USD
KROS,Keros Therapeutics Inc,5/2/2024,3/31/2024,-1.39,USD
KRP,Kimbell Royalty Partners LP,5/1/2024,3/31/2024,0.3348,USD
KRRO,Korro Bio Inc,3/8/2024,12/31/2023,-2.36,USD
KRRO,Korro Bio Inc,5/10/2024,3/31/2024,,USD
KRT,Karat Packaging Inc,3/14/2024,12/31/2023,0.41,USD
KRT,Karat Packaging Inc,5/8/2024,3/31/2024,0.6009,USD
KRTX,Karuna Therapeutics Inc,5/2/2024,3/31/2024,-2.66,USD
KRUS,Kura Sushi USA Inc - Class A,4/2/2024,2/29/2024,-0.03,USD
KRYS,Krystal Biotech Inc,2/26/2024,12/31/2023,-0.37,USD
KRYS,Krystal Biotech Inc,5/6/2024,3/31/2024,-0.1245,USD
KSBI,KSBI,4/25/2024,3/31/2024,,USD
KSCP,Knightscope Inc - Class A,2/28/2024,12/31/2023,-0.08,USD
KSCP,Knightscope Inc - Class A,4/19/2024,3/31/2024,-0.07,USD
KSIOF,KSIOF,5/7/2024,3/31/2024,,USD
KSPI,Kaspi.kz JSC,2/26/2024,12/31/2023,0,USD
KSPI,Kaspi.kz JSC,4/22/2024,3/31/2024,0,USD
KSPN,KSPN,4/26/2024,2/29/2024,-0.75,USD
KSS,Kohl`s Corp,3/12/2024,1/31/2024,1.24,USD
KSS,Kohl`s Corp,5/22/2024,4/30/2024,0.0924,USD
KTB,Kontoor Brands Inc,2/28/2024,12/31/2023,1.37,USD
KTB,Kontoor Brands Inc,5/2/2024,3/31/2024,1.27,USD
KTCC,Key Tronic Corp,4/30/2024,3/31/2024,,USD
KTEL,KTEL,4/15/2024,3/31/2024,,USD
KTHN,KTHN,4/18/2024,3/31/2024,,USD
KTOS,Kratos Defense & Security Solutions Inc,5/1/2024,3/31/2024,0.06,USD
KTRA,Kintara Therapeutics Inc,5/9/2024,3/31/2024,,USD
