symbol,name,reportDate,fiscalDateEnding,estimate,currency
NDLS,Noodles & Company - Class A,2024-03-06,2023-12-31,-0.02,USD
NDLS,Noodles & Company - Class A,2024-05-08,2024-03-31,-0.07,USD
NDRA,ENDRA Life Sciences Inc,2024-03-12,2023-12-31,-0.36,USD
NDRA,ENDRA Life Sciences Inc,2024-05-13,2024-03-31,,USD
NDSN,Nordson Corp,2024-05-20,2024-04-30,2.42,USD
NDVAF,NDVAF,2024-04-16,2024-03-31,,CAD
NE,Noble Corp Plc - Class A,2024-02-22,2023-12-31,0.5923,USD
NE,Noble Corp Plc - Class A,2024-05-06,2024-03-31,0.6455,USD
NECA,NECA,2024-05-16,2024-02-29,,USD
NECAD,NECAD,2024-05-16,2024-03-31,,USD
NECB,NorthEast Community Bancorp Inc,2024-04-29,2024-03-31,0.74,USD
NEE,NextEra Energy Inc,2024-04-23,2024-03-31,0.71,USD
NEGG,Newegg Commerce Inc,2024-02-28,2023-12-31,-0.02,USD
NEGG,Newegg Commerce Inc,2024-04-29,2024-03-31,,USD
NEGXF,NEGXF,2024-03-11,2023-12-31,,USD
NEGXF,NEGXF,2024-05-06,2024-03-31,,USD
NEM,Newmont Corp,2024-02-22,2023-12-31,0.45,USD
NEM,Newmont Corp,2024-04-25,2024-03-31,0.6118,USD
NEN,New England Realty Associates LP,2024-03-18,2023-12-31,0,USD
NEN,New England Realty Associates LP,2024-05-06,2024-03-31,0,USD
NEO,Neogenomics Inc,2024-05-06,2024-03-31,-0.0529,USD
NEOG,Neogen Corp,2024-03-28,2024-02-29,0.14,USD
NEOM,NEOM,2024-03-29,2023-12-31,0,USD
NEON,Neonode Inc,2024-02-28,2023-12-31,,USD
NEON,Neonode Inc,2024-05-09,2024-03-31,,USD
NEP,NextEra Energy Partners LP,2024-04-23,2024-03-31,0.24,USD
NEPH,Nephros Inc,2024-03-06,2023-12-31,-0.02,USD
NEPH,Nephros Inc,2024-05-08,2024-03-31,-0.03,USD
NERV,Minerva Neurosciences Inc,2024-03-06,2023-12-31,-0.88,USD
NERV,Minerva Neurosciences Inc,2024-05-13,2024-03-31,-1,USD
NESR,NESR,2024-05-09,2024-03-31,0,USD
NET,Cloudflare Inc - Class A,2024-04-25,2024-03-31,0.13,USD
NETI,NETI,2024-04-25,2024-03-31,-0.18,USD
NETWD,NETWD,2024-03-26,2024-02-29,,CAD
NETWF,NETWF,2024-03-26,2024-02-29,,USD
NEU,NewMarket Corp,2024-04-24,2024-03-31,,USD
NEUE,NeueHealth Inc,2024-03-06,2023-12-31,-4.16,USD
NEUE,NeueHealth Inc,2024-05-09,2024-03-31,,USD
NEVDF,NEVDF,2024-03-18,2023-12-31,,USD
NEVDF,NEVDF,2024-05-09,2024-03-31,,USD
NEWH,NEWH,2024-03-08,2023-12-31,,USD
NEWH,NEWH,2024-05-07,2024-03-31,,USD
NEWP,New Pacific Metals Corp - New,2024-05-06,2024-03-31,-0.005,USD
NEWR,NEWR,2024-05-21,2024-03-31,,USD
NEWT,NewtekOne Inc,2024-03-05,2023-12-31,0.58,USD
NEWT,NewtekOne Inc,2024-05-06,2024-03-31,0.348,USD
NEWUF,NEWUF,2024-04-16,2024-03-31,,USD
NEX,NEX,2024-04-23,2024-03-31,,USD
NEXA,Nexa Resources S.A.,2024-04-25,2024-03-31,0.0252,USD
NEXCF,NEXCF,2024-04-18,2024-03-31,,CAD
NEXI,Neximmune Inc,2024-03-26,2023-12-31,-0.06,USD
NEXI,Neximmune Inc,2024-05-13,2024-03-31,,USD
NEXN,Nexxen International Ltd,2024-03-06,2023-12-31,0.1498,USD
NEXN,Nexxen International Ltd,2024-05-14,2024-03-31,0.0139,USD
NEXNF,NEXNF,2024-04-29,2024-02-29,,USD
NEXOY,NEXOY,2024-05-09,2024-03-31,0.2603,JPY
NEXT,NextDecade Corporation,2024-03-08,2023-12-31,-0.2,USD
NEXT,NextDecade Corporation,2024-05-09,2024-03-31,-0.2193,USD
NFBK,Northfield Bancorp Inc,2024-04-24,2024-03-31,0.15,USD
NFE,New Fortress Energy Inc - Class A,2024-02-29,2023-12-31,0.83,USD
NFE,New Fortress Energy Inc - Class A,2024-05-02,2024-03-31,1.11,USD
NFG,National Fuel Gas Company,2024-05-01,2024-03-31,1.55,USD
NFGC,New Found Gold Corp,2024-03-11,2023-12-31,-0.07,CAD
NFGC,New Found Gold Corp,2024-05-15,2024-03-31,-0.0329,CAD
NFLX,Netflix Inc,2024-04-16,2024-03-31,4.17,USD
NFYEF,NFYEF,2024-02-29,2023-12-31,-0.2165,USD
NFYEF,NFYEF,2024-04-29,2024-03-31,-0.0415,USD
NG,Novagold Resources Inc,2024-04-02,2024-02-29,-0.02,USD
NGD,New Gold Inc,2024-04-24,2024-03-31,0.01,USD
NGENF,NGENF,2024-03-29,2023-12-31,,USD
NGENF,NGENF,2024-05-13,2024-03-31,,USD
NGG,National Grid Plc,2024-02-28,2023-12-31,0,GBP
NGLOY,NGLOY,2024-02-22,2023-12-31,0.3983,USD
NGLOY,NGLOY,2024-04-23,2024-03-31,0,USD
NGM,Ngm Biopharmaceuticals Inc,2024-02-26,2023-12-31,-0.39,USD
NGM,Ngm Biopharmaceuticals Inc,2024-05-02,2024-03-31,-0.3896,USD
NGMDF,NGMDF,2024-04-29,2024-03-31,,USD
NGMS,NeoGames SA,2024-03-04,2023-12-31,-0.07,USD
NGMS,NeoGames SA,2024-05-08,2024-03-31,0.0182,USD
NGNE,Neoleukin Therapeutics Inc,2024-03-18,2023-12-31,,USD
NGNE,Neoleukin Therapeutics Inc,2024-05-06,2024-03-31,,USD
NGPHF,NGPHF,2024-04-29,2024-03-31,,USD
NGS,Natural Gas Services Group Inc,2024-03-20,2023-12-31,0.06,USD
NGS,Natural Gas Services Group Inc,2024-05-13,2024-03-31,0.11,USD
NGVC,Natural Grocers by Vitamin Cottage Inc,2024-05-02,2024-03-31,0.2879,USD
NGVT,Ingevity Corp,2024-05-01,2024-03-31,0.1359,USD
NGXXF,NGXXF,2024-03-29,2023-12-31,,CAD
NGXXF,NGXXF,2024-05-13,2024-03-31,,CAD
NH,NH,2024-04-12,2024-03-31,,USD
NHAWF,NHAWF,2024-03-25,2024-01-31,,USD
NHC,National Healthcare Corp,2024-05-02,2024-03-31,,USD
NHI,National Health Investors Inc,2024-05-07,2024-03-31,0.63,USD
NHIQ,NHIQ,2024-04-12,2024-03-31,,USD
NHTC,Natural Health Trends Corp,2024-05-01,2024-03-31,,USD
NHWK,NHWK,2024-03-29,2023-12-31,-0.22,USD
NHWK,NHWK,2024-05-13,2024-03-31,,USD
NHYDY,NHYDY,2024-04-24,2024-03-31,0.1021,NOK
NI,NiSource Inc,2024-05-01,2024-03-31,0.845,USD
NIC,Nicolet Bankshares Inc,2024-04-16,2024-03-31,1.64,USD
NICE,NICE Ltd,2024-02-22,2023-12-31,2.26,USD
NICE,NICE Ltd,2024-05-09,2024-03-31,2.26,USD
NICH,NICH,2024-04-26,2024-02-29,0,USD
NIDB,NIDB,2024-04-19,2024-03-31,,USD
NIFCF,NIFCF,2024-05-10,2024-03-31,,JPY
NIHK,NIHK,2024-04-15,2024-03-31,,USD
NINE,Nine Energy Service Inc,2024-03-08,2023-12-31,-0.35,USD
NINE,Nine Energy Service Inc,2024-05-06,2024-03-31,-0.34,USD
NINOF,NINOF,2024-05-09,2024-03-31,,JPY
NINOY,NINOY,2024-05-09,2024-03-31,0.1032,JPY
NIO,NIO Inc,2024-02-28,2023-12-31,-0.33,CNY
NIOVF,NIOVF,2024-04-18,2024-03-31,,USD
NIR,NIR,2024-03-26,2023-12-31,,USD
NIR,NIR,2024-05-13,2024-03-31,,USD
NIRLQ,NIRLQ,2024-02-22,2023-12-31,-0.33,USD
NIRLQ,NIRLQ,2024-05-13,2024-03-31,,USD
NISUY,NISUY,2024-05-09,2024-03-31,0,USD
NIU,Niu Technologies,2024-03-18,2023-12-31,,CNY
NIU,Niu Technologies,2024-05-20,2024-03-31,,CNY
NJDCY,NJDCY,2024-04-23,2024-03-31,0.0257,JPY
NJR,New Jersey Resources Corporation,2024-05-02,2024-03-31,1.32,USD
NKE,Nike Inc - Class B,2024-03-19,2024-02-29,0.73,USD
NKLA,Nikola Corp,2024-02-22,2023-12-31,-0.13,USD
NKLA,Nikola Corp,2024-05-07,2024-03-31,-0.1,USD
NKORF,NKORF,2024-04-12,2024-03-31,,CAD
NKSH,National Bankshares Inc,2024-05-09,2024-03-31,0.43,USD
NKTR,Nektar Therapeutics,2024-02-26,2023-12-31,-0.21,USD
NKTR,Nektar Therapeutics,2024-05-07,2024-03-31,-0.1086,USD
NKTX,Nkarta Inc,2024-03-14,2023-12-31,-0.59,USD
NKTX,Nkarta Inc,2024-05-09,2024-03-31,-0.6043,USD
NKWFF,NKWFF,2024-05-09,2024-03-31,,CAD
NL,NL Industries Inc,2024-03-06,2023-12-31,0.06,USD
NL,NL Industries Inc,2024-05-01,2024-03-31,0.134,USD
NLCP,NLCP,2024-03-11,2023-12-31,0.265,USD
NLCP,NLCP,2024-05-09,2024-03-31,0.265,USD
NLS,NLS,2024-05-21,2024-03-31,-0.17,USD
NLST,NLST,2024-04-23,2024-03-31,-0.05,USD
NLTX,NLTX,2024-03-18,2023-12-31,,USD
NLTX,NLTX,2024-05-06,2024-03-31,,USD
NLVVF,NLVVF,2024-03-11,2023-12-31,,CAD
NLVVF,NLVVF,2024-05-13,2024-03-31,,CAD
NLY,Annaly Capital Management Inc,2024-04-24,2024-03-31,0.65,USD
NM,NM,2024-03-07,2023-12-31,5.59,USD
NM,NM,2024-05-22,2024-03-31,,USD
NM-PG,NM-PG,2024-03-07,2023-12-31,,USD
NM-PG,NM-PG,2024-05-22,2024-03-31,,USD
NMEX,NMEX,2024-03-17,2024-01-31,,USD
NMFC,New Mountain Finance Corp,2024-02-26,2023-12-31,0.4,USD
NMFC,New Mountain Finance Corp,2024-05-06,2024-03-31,0.3857,USD
NMG,Nouveau Monde Graphite Inc,2024-03-22,2023-12-31,-0.17,CAD
NMG,Nouveau Monde Graphite Inc,2024-05-08,2024-03-31,-0.1411,CAD
NMGX,NMGX,2024-03-28,2023-12-31,0,USD
NMIH,NMI Holdings Inc - Class A,2024-04-30,2024-03-31,0.98,USD
NMLSF,NMLSF,2024-04-25,2024-03-31,,CAD
NMM,Navios Maritime Partners L.P.,2024-05-21,2024-03-31,2.04,USD
NMR,Nomura Holdings Inc,2024-04-25,2024-03-31,0.1226,JPY
NMRA,Neumora Therapeutics Inc,2024-02-28,2023-12-31,-0.64,USD
NMRK,Newmark Group Inc - Class A,2024-02-22,2023-12-31,0.47,USD
NMRK,Newmark Group Inc - Class A,2024-05-03,2024-03-31,0.1867,USD
NMTC,NeuroOne Medical Technologies Corp,2024-05-09,2024-03-31,-0.09,USD
NMTLF,NMTLF,2024-03-28,2024-01-31,,USD
NMTR,NMTR,2024-03-26,2023-12-31,,USD
NMTR,NMTR,2024-05-13,2024-03-31,,USD
NMTRQ,NMTRQ,2024-02-22,2023-12-31,,USD
NMTRQ,NMTRQ,2024-05-13,2024-03-31,,USD
NMYSF,NMYSF,2024-02-22,2024-01-31,,USD
NN,NextNav Inc,2024-03-20,2023-12-31,-0.14,USD
NN,NextNav Inc,2024-05-09,2024-03-31,0,USD
NNAX,NNAX,2024-04-18,2024-03-31,,USD
NNBR,NN Inc,2024-03-07,2023-12-31,-0.08,USD
NNBR,NN Inc,2024-05-02,2024-03-31,-0.06,USD
NNDM,Nano Dimension Ltd,2024-04-08,2024-03-31,,USD
NNGRY,NNGRY,2024-02-29,2023-12-31,0.7836,EUR
NNGRY,NNGRY,2024-05-16,2024-03-31,0.7653,EUR
NNI,Nelnet Inc - Class A,2024-02-27,2023-12-31,1.03,USD
NNI,Nelnet Inc - Class A,2024-05-06,2024-03-31,1.77,USD
NNMX,NNMX,2024-04-05,2024-03-31,,USD
NNN,NNN REIT Inc,2024-04-30,2024-03-31,0.49,USD
NNOX,Nano X Imaging Ltd,2024-03-07,2023-12-31,-0.3,USD
NNOX,Nano X Imaging Ltd,2024-05-20,2024-03-31,-0.25,USD
NNUP,NNUP,2024-03-29,2023-12-31,,USD
NNUP,NNUP,2024-05-13,2024-03-31,,USD
NNVC,NanoViricides Inc,2024-05-13,2024-03-31,-0.19,USD
NNWWF,NNWWF,2024-04-03,2024-01-31,,CAD
NNXPF,NNXPF,2024-05-08,2024-03-31,,USD
NOA,North American Construction Group Ltd,2024-04-24,2024-03-31,1.15,CAD
NOAH,Noah Holdings Ltd,2024-03-25,2023-12-31,,CNY
NOC,Northrop Grumman Corp,2024-04-25,2024-03-31,5.74,USD
NODK,NI Holdings Inc,2024-03-06,2023-12-31,,USD
NODK,NI Holdings Inc,2024-05-06,2024-03-31,,USD
NOG,Northern Oil and Gas Inc,2024-02-22,2023-12-31,1.69,USD
NOG,Northern Oil and Gas Inc,2024-05-02,2024-03-31,1.84,USD
NOK,Nokia Corp,2024-04-18,2024-03-31,0.0742,USD
NOMD,Nomad Foods Ltd,2024-02-29,2023-12-31,0.33,EUR
NOMD,Nomad Foods Ltd,2024-05-10,2024-03-31,0.4726,EUR
NOMNF,NOMNF,2024-05-03,2024-03-31,,CAD
NOPMF,NOPMF,2024-03-27,2023-12-31,,USD
NOPMF,NOPMF,2024-05-10,2024-03-31,,USD
NORNQ,NORNQ,2024-02-28,2023-12-31,0,USD
NORNQ,NORNQ,2024-05-08,2024-03-31,0,USD
NOSUF,NOSUF,2024-05-13,2024-02-29,,USD
NOTE,FiscalNote Holdings Inc - Class A,2024-03-26,2023-12-31,-0.1098,USD
NOTE,FiscalNote Holdings Inc - Class A,2024-05-08,2024-03-31,-0.1058,USD
NOTV,Inotiv Inc,2024-05-09,2024-03-31,-0.54,USD
NOV,NOV Inc,2024-04-24,2024-03-31,0.27,USD
NOVA,Sunnova Energy International Inc,2024-04-24,2024-03-31,-0.506,USD
NOVN,NOVN,2024-03-28,2023-12-31,-0.14,USD
NOVN,NOVN,2024-05-13,2024-03-31,,USD
NOVNQ,NOVNQ,2024-03-28,2023-12-31,-0.14,USD
NOVNQ,NOVNQ,2024-05-13,2024-03-31,,USD
NOVT,Novanta Inc,2024-02-28,2023-12-31,0.63,USD
NOVT,Novanta Inc,2024-05-07,2024-03-31,0.6788,USD
NOW,ServiceNow Inc,2024-04-24,2024-03-31,3.14,USD
NPCE,NeuroPace Inc,2024-03-05,2023-12-31,-0.31,USD
NPCE,NeuroPace Inc,2024-05-02,2024-03-31,-0.34,USD
NPHC,NPHC,2024-02-28,2023-12-31,0,USD
NPIFF,NPIFF,2024-05-07,2024-03-31,,CAD
NPK,National Presto Industries Inc,2024-05-06,2024-03-31,,USD
NPO,EnPro Industries Inc,2024-04-30,2024-03-31,1.71,USD
NPSCY,NPSCY,2024-05-09,2024-03-31,0.4734,JPY
NPSKY,NPSKY,2024-05-07,2024-03-31,0,JPY
NPSNY,NPSNY,2024-02-28,2023-12-31,0,USD
NR,Newpark Resources Inc,2024-04-30,2024-03-31,0.07,USD
NRBO,NeuroBo Pharmaceuticals Inc,2024-03-28,2023-12-31,-0.78,USD
NRBO,NeuroBo Pharmaceuticals Inc,2024-05-10,2024-03-31,,USD
NRC,National Research Corp,2024-04-30,2024-03-31,,USD
NRDS,Nerdwallet Inc - Class A,2024-04-30,2024-03-31,0.01,USD
NRDY,Nerdy Inc - Class A,2024-02-27,2023-12-31,-0.12,USD
NRDY,Nerdy Inc - Class A,2024-05-13,2024-03-31,0.0175,USD
NREF,NexPoint Real Estate Finance Inc,2024-02-29,2023-12-31,0.46,USD
NREF,NexPoint Real Estate Finance Inc,2024-04-25,2024-03-31,0.4667,USD
NRG,NRG Energy Inc,2024-02-28,2023-12-31,3.01,USD
NRG,NRG Energy Inc,2024-05-02,2024-03-31,0.6097,USD
NRGOF,NRGOF,2024-04-01,2024-01-31,,USD
NRGV,Energy Vault Holdings Inc,2024-03-12,2023-12-31,-0.11,USD
NRGV,Energy Vault Holdings Inc,2024-05-07,2024-03-31,-0.116,USD
NRIM,Northrim Bancorp Inc,2024-04-25,2024-03-31,1.05,USD
NRIX,Nurix Therapeutics Inc,2024-04-11,2024-02-29,-0.84,USD
NROM,NROM,2024-03-29,2023-12-31,,USD
NROM,NROM,2024-05-08,2024-03-31,0,USD
NRP,Natural Resource Partners LP,2024-02-29,2023-12-31,,USD
NRP,Natural Resource Partners LP,2024-05-02,2024-03-31,,USD
NRSN,NeuroSense Therapeutics Ltd,2024-03-22,2023-12-31,-0.2,USD
NRT,North European Oil Royalty Trust,2024-05-10,2024-04-30,,USD
NRXP,NRX Pharmaceuticals Inc,2024-03-28,2023-12-31,-0.07,USD
NRXP,NRX Pharmaceuticals Inc,2024-05-14,2024-03-31,-0.12,USD
NRXS,Neuraxis Inc,2024-02-28,2023-12-31,-0.15,USD
NS,Nustar Energy L P,2024-05-02,2024-03-31,0.25,USD
NSA,National Storage Affiliates Trust,2024-02-28,2023-12-31,0.2,USD
NSA,National Storage Affiliates Trust,2024-04-29,2024-03-31,0.1975,USD
NSANY,NSANY,2024-05-09,2024-03-31,0.1558,JPY
NSARO,NSARO,2024-05-03,2024-03-31,,USD
NSC,Norfolk Southern Corp,2024-04-24,2024-03-31,2.61,USD
NSCIF,NSCIF,2024-04-25,2024-03-31,,USD
NSFDF,NSFDF,2024-03-29,2023-12-31,,CAD
NSFDF,NSFDF,2024-05-13,2024-03-31,,CAD
NSHRF,NSHRF,2024-04-26,2024-03-31,,CAD
NSIT,Insight Enterprises Inc,2024-04-30,2024-03-31,1.81,USD
NSLPQ,NSLPQ,2024-03-22,2023-12-31,0,USD
NSLPQ,NSLPQ,2024-05-13,2024-03-31,0,USD
NSP,Insperity Inc,2024-04-24,2024-03-31,2.12,USD
NSPR,InspireMD Inc,2024-03-28,2023-12-31,-0.19,USD
NSPR,InspireMD Inc,2024-05-14,2024-03-31,-0.14,USD
NSRCF,NSRCF,2024-05-10,2024-03-31,0,USD
NSRGY,NSRGY,2024-02-22,2023-12-31,0,CHF
NSRGY,NSRGY,2024-04-25,2024-03-31,0,CHF
NSRPF,NSRPF,2024-03-26,2024-01-31,,CAD
NSRPF,NSRPF,2024-05-10,2024-04-30,,CAD
NSSC,NAPCO Security Technologies Inc,2024-05-06,2024-03-31,0.33,USD
NSTG,NSTG,2024-02-26,2023-12-31,-0.76,USD
NSTG,NSTG,2024-05-01,2024-03-31,-0.5406,USD
NSTGQ,Nanostring Technologies Inc,2024-02-26,2023-12-31,-1.24,USD
NSTGQ,Nanostring Technologies Inc,2024-05-01,2024-03-31,,USD
NSTM,NSTM,2024-02-28,2023-12-31,0,USD
NSTM,NSTM,2024-05-15,2024-03-31,0,USD
NSUPF,NSUPF,2024-05-01,2024-03-31,,CAD
NSYS,Nortech Systems Inc,2024-03-14,2023-12-31,,USD
NSYS,Nortech Systems Inc,2024-05-08,2024-03-31,,USD
NTAP,Netapp Inc,2024-02-29,2024-01-31,1.69,USD
NTB,Bank of N T Butterfield & Son Ltd,2024-04-22,2024-03-31,0.98,USD
NTBL,Notable Labs Inc Ord,2024-03-12,2023-12-31,-0.43,USD
NTBL,Notable Labs Inc Ord,2024-05-13,2024-03-31,-0.37,USD
NTCO,NTCO,2024-03-11,2023-12-31,0.0708,BRL
NTCO,NTCO,2024-05-13,2024-03-31,0.0316,BRL
NTCT,Netscout Systems Inc,2024-05-02,2024-03-31,0.53,USD
NTDOY,NTDOY,2024-05-07,2024-03-31,0.3528,JPY
NTES,NetEase Inc,2024-02-29,2023-12-31,1.72,CNY
NTGR,Netgear Inc,2024-04-24,2024-03-31,-0.28,USD
NTIC,Northern Technologies International Corp,2024-04-11,2024-02-29,0.17,USD
NTIOF,NTIOF,2024-02-28,2024-01-31,1.76,CAD
NTIP,Network-1 Technologies Inc,2024-03-28,2023-12-31,,USD
NTIP,Network-1 Technologies Inc,2024-05-10,2024-03-31,,USD
NTLA,Intellia Therapeutics Inc,2024-02-22,2023-12-31,-1.45,USD
NTLA,Intellia Therapeutics Inc,2024-05-02,2024-03-31,-1.49,USD
NTNX,Nutanix Inc - Class A,2024-02-28,2024-01-31,0.29,USD
NTNX,Nutanix Inc - Class A,2024-05-22,2024-04-30,0.1362,USD
NTOIY,NTOIY,2024-04-25,2024-03-31,0.3,EUR
NTR,Nutrien Ltd,2024-05-08,2024-03-31,0.6299,USD
NTRA,Natera Inc,2024-02-28,2023-12-31,-0.73,USD
NTRA,Natera Inc,2024-05-07,2024-03-31,-0.7584,USD
NTRB,Nutriband Inc,2024-04-24,2024-01-31,,USD
NTRS,Northern Trust Corp,2024-04-26,2024-03-31,1.38,USD
NTST,Netstreit Corp,2024-04-24,2024-03-31,0.02,USD
NTTYY,NTTYY,2024-05-10,2024-03-31,0.5707,JPY
NTWK,Netsol Technologies Inc,2024-05-09,2024-03-31,,USD
NTZ,Natuzzi S.P.A.,2024-04-11,2024-03-31,,EUR
NU,Nu Holdings Ltd Class A,2024-02-22,2023-12-31,0.08,USD
NU,Nu Holdings Ltd Class A,2024-05-14,2024-03-31,0.0833,USD
NUE,Nucor Corp,2024-04-18,2024-03-31,3.85,USD
NULGF,NULGF,2024-02-26,2023-12-31,,USD
NUMD,NUMD,2024-03-27,2023-12-31,,USD
NUMD,NUMD,2024-05-08,2024-03-31,,USD
NUMIF,NUMIF,2024-04-11,2024-02-29,-0.0076,CAD
NURO,Neurometrix Inc,2024-02-22,2023-12-31,,USD
NURO,Neurometrix Inc,2024-05-01,2024-03-31,,USD
NUS,Nu Skin Enterprises Inc - Class A,2024-05-01,2024-03-31,0.05,USD
NUTX,Nutex Health Inc,2024-02-29,2023-12-31,-0.005,USD
NUTX,Nutex Health Inc,2024-05-13,2024-03-31,,USD
NUVA,NUVA,2024-05-08,2024-03-31,,USD
NUVB,Nuvation Bio Inc - Class A,2024-03-13,2023-12-31,-0.1,USD
NUVB,Nuvation Bio Inc - Class A,2024-05-02,2024-03-31,-0.105,USD
NUVL,Nuvalent Inc - Class A,2024-03-26,2023-12-31,-0.6061,USD
NUVL,Nuvalent Inc - Class A,2024-05-09,2024-03-31,-0.6409,USD
NUVM,NUVM,2024-02-28,2023-12-31,0,USD
NUVM,NUVM,2024-05-16,2024-03-31,0,USD
NUVR,NUVR,2024-03-14,2023-12-31,,USD
NUVR,NUVR,2024-05-08,2024-03-31,,USD
NUVSF,NUVSF,2024-02-29,2023-12-31,,CAD
NUVSF,NUVSF,2024-05-07,2024-03-31,,CAD
NUWE,Nuwellis Inc,2024-02-26,2023-12-31,-1.39,USD
NUWE,Nuwellis Inc,2024-05-07,2024-03-31,,USD
NUZE,Nuzee Inc,2024-05-15,2024-03-31,,USD
NVACF,NVACF,2024-03-26,2023-12-31,,USD
NVACF,NVACF,2024-05-08,2024-03-31,,USD
NVAX,Novavax Inc,2024-02-28,2023-12-31,-0.5,USD
NVAX,Novavax Inc,2024-05-07,2024-03-31,-2.45,USD
NVCN,NVCN,2024-03-29,2023-12-31,,USD
NVCR,NovoCure Ltd,2024-05-02,2024-03-31,-0.484,USD
NVCT,Nuvectis Pharma Inc,2024-03-04,2023-12-31,-0.36,USD
NVCT,Nuvectis Pharma Inc,2024-05-06,2024-03-31,-0.37,USD
NVDA,NVIDIA Corp,2024-05-22,2024-04-30,4.79,USD
NVDEF,NVDEF,2024-03-28,2024-01-31,,USD
NVEC,NVE Corp,2024-05-01,2024-03-31,,USD
NVEE,NV5 Global Inc,2024-02-22,2023-12-31,1.2,USD
NVEE,NV5 Global Inc,2024-05-02,2024-03-31,0.9763,USD
NVEI,Nuvei Corporation (Sub Voting),2024-03-06,2023-12-31,0.4383,USD
NVEI,Nuvei Corporation (Sub Voting),2024-05-08,2024-03-31,0.4776,USD
NVFY,Nova Lifestyle Inc,2024-04-15,2024-03-31,,USD
NVGLF,NVGLF,2024-04-08,2024-02-29,,USD
NVGS,Navigator Holdings Ltd,2024-03-06,2023-12-31,0.3333,USD
NVGS,Navigator Holdings Ltd,2024-05-21,2024-03-31,0.3175,USD
NVIV,NVIV,2024-02-28,2023-12-31,0,USD
NVIV,NVIV,2024-05-06,2024-03-31,0,USD
NVLPF,NVLPF,2024-03-06,2023-12-31,,USD
NVLPF,NVLPF,2024-05-09,2024-03-31,,USD
NVMI,Nova Ltd,2024-05-09,2024-03-31,1.27,USD
NVNO,enVVeno Medical Corporation,2024-05-06,2024-03-31,-0.42,USD
NVNT,NVNT,2024-03-25,2023-12-31,,USD
NVNT,NVNT,2024-05-10,2024-03-31,,USD
NVO,Novo Nordisk,2024-05-02,2024-03-31,0.7815,DKK
NVR,NVR Inc,2024-04-23,2024-03-31,103.43,USD
NVRI,Enviri Corp,2024-02-29,2023-12-31,-0.07,USD
NVRI,Enviri Corp,2024-05-01,2024-03-31,-0.0088,USD
NVRO,Nevro Corp,2024-04-24,2024-03-31,-0.7535,USD
NVRVF,NVRVF,2024-04-30,2024-03-31,,USD
NVS,Novartis AG,2024-04-23,2024-03-31,1.67,USD
NVSEF,NVSEF,2024-04-23,2024-03-31,1.67,USD
NVST,Envista Holdings Corp,2024-05-01,2024-03-31,0.32,USD
NVT,nVent Electric plc,2024-04-26,2024-03-31,0.73,USD
NVTAQ,NVTAQ,2024-02-26,2023-12-31,-0.29,USD
NVTAQ,NVTAQ,2024-05-07,2024-03-31,-0.2536,USD
NVTS,Navitas Semiconductor Corp,2024-02-29,2023-12-31,-0.05,USD
NVTS,Navitas Semiconductor Corp,2024-05-13,2024-03-31,-0.0483,USD
NVVE,Nuvve Holding Corp,2024-05-09,2024-03-31,-0.11,USD
NVZMY,NVZMY,2024-05-03,2024-03-31,0.4836,DKK
NWBI,Northwest Bancshares Inc,2024-04-22,2024-03-31,0.23,USD
NWBO,NWBO,2024-02-26,2023-12-31,,USD
NWBO,NWBO,2024-05-08,2024-03-31,,USD
NWCN,NWCN,2024-04-12,2024-03-31,,USD
NWE,NorthWestern Energy Group Inc,2024-04-25,2024-03-31,1.19,USD
NWFL,Norwood Financial Corp,2024-04-19,2024-03-31,,USD
NWG,NatWest Group Plc,2024-04-26,2024-03-31,0.2164,GBP
NWHUF,NWHUF,2024-03-29,2023-12-31,,CAD
NWHUF,NWHUF,2024-05-10,2024-03-31,,CAD
NWL,Newell Brands Inc,2024-04-26,2024-03-31,-0.07,USD
NWLI,National Western Life Group Inc - Class A,2024-03-08,2023-12-31,,USD
NWLI,National Western Life Group Inc - Class A,2024-05-13,2024-03-31,,USD
NWMH,NWMH,2024-02-28,2023-12-31,0,USD
NWN,Northwest Natural Holding Company,2024-02-23,2023-12-31,1.27,USD
NWN,Northwest Natural Holding Company,2024-05-02,2024-03-31,1.99,USD
NWPP,NWPP,2024-03-11,2023-12-31,,USD
NWPP,NWPP,2024-05-13,2024-03-31,,USD
NWPX,Northwest Pipe Company,2024-03-04,2023-12-31,0.42,USD
NWPX,Northwest Pipe Company,2024-05-01,2024-03-31,0.37,USD
NWS,News Corp - Class B,2024-05-02,2024-03-31,0.1458,USD
NWSA,News Corp - Class A,2024-05-09,2024-03-31,0.11,USD
NWVCF,NWVCF,2024-02-22,2023-12-31,,CAD
NWXPF,NWXPF,2024-03-04,2024-01-31,,CAD
NWYF,NWYF,2024-04-26,2024-03-31,,USD
NX,Quanex Building Products Corp,2024-03-07,2024-01-31,0.12,USD
NXDT,NexPoint Diversified Real Estate Trust,2024-03-04,2023-12-31,,USD
NXDT,NexPoint Diversified Real Estate Trust,2024-05-06,2024-03-31,,USD
NXE,NexGen Energy Ltd,2024-02-26,2023-12-31,-0.03,CAD
NXE,NexGen Energy Ltd,2024-05-01,2024-03-31,-0.0272,CAD
NXEN,NXEN,2024-05-17,2024-03-31,,USD
NXGL,Nexgel Inc,2024-03-18,2023-12-31,-0.11,USD
